22.4931,27.1534,0.463642,2.380744666,-0.911414993,15.88803999
22.1168,28.4722,0.520653,2.380744666,-0.911414993,15.88803999
21.7405,29.7909,0.577664,2.380744666,-0.911414993,15.88803999
21.3641,31.1097,0.634675,2.380744666,-0.911414993,15.88803999
20.9878,32.4285,0.691686,2.380744666,-0.911414993,15.88803999
20.6115,33.7473,0.748697,2.380744666,-0.911414993,15.88803999
20.2352,35.0661,0.805709,2.380744666,-0.911414993,15.88803999
19.8589,36.3849,0.86272,2.380744666,-0.911414993,15.88803999
19.4826,37.7037,0.919731,2.380744666,-0.911414993,15.88803999
19.1062,39.0225,0.976742,2.380744666,-0.911414993,15.88803999
18.7299,40.3413,1.03375,2.380744666,-0.911414993,15.88803999
18.3536,41.6601,1.09076,2.380744666,-0.911414993,15.88803999
17.9773,42.9789,1.14778,2.380744666,-0.911414993,15.88803999
17.601,44.2977,1.20479,2.380744666,-0.911414993,15.88803999
17.2247,45.6165,1.2618,2.380744666,-0.911414993,15.88803999
16.8483,46.9352,1.31881,2.380744666,-0.911414993,15.88803999
16.472,48.254,1.37582,2.380744666,-0.911414993,15.88803999
16.0957,49.5728,1.43283,2.380744666,-0.911414993,15.88803999
15.7194,50.8916,1.48984,2.380744666,-0.911414993,15.88803999
15.3431,52.2104,1.54685,2.380744666,-0.911414993,15.88803999
14.9668,53.5292,1.60386,2.380744666,-0.911414993,15.88803999
14.5904,54.848,1.66088,2.380744666,-0.911414993,15.88803999
14.2141,56.1668,1.71789,2.380744666,-0.911414993,15.88803999
13.8378,57.4856,1.7749,2.380744666,-0.911414993,15.88803999
13.4615,58.8044,1.83191,2.380744666,-0.911414993,15.88803999
13.0852,60.1232,1.88892,2.380744666,-0.911414993,15.88803999
12.7089,61.442,1.94593,2.380744666,-0.911414993,15.88803999
12.3326,62.7607,2.00294,2.380744666,-0.911414993,15.88803999
11.9562,64.0795,2.05995,2.380744666,-0.911414993,15.88803999
11.5799,65.3983,2.11696,2.380744666,-0.911414993,15.88803999
11.2036,66.7171,2.17398,2.380744666,-0.911414993,15.88803999
10.8273,68.0359,2.23099,2.380744666,-0.911414993,15.88803999
10.451,69.3547,2.288,2.380744666,-0.911414993,15.88803999
10.0747,70.6735,2.34501,2.380744666,-0.911414993,15.88803999
9.69834,71.9923,2.40202,2.380744666,-0.911414993,15.88803999
9.32202,73.3111,2.45903,2.38791543,-0.911411365,15.92816657
8.94571,74.6299,2.51604,2.398513288,-0.911406016,15.98703665
8.56939,75.9487,2.57305,2.412236097,-0.911394968,16.0647505
8.19308,77.2675,2.63006,2.429063305,-0.911383711,16.16143784
7.81676,78.5863,2.68708,2.44902465,-0.911370407,16.27724466
7.44044,79.905,2.74409,2.470572758,-0.911354477,16.41111395
7.06413,81.2238,2.8011,2.494334113,-0.911337623,16.56203646
6.68781,82.5426,2.85811,2.522708043,-0.911318902,16.73010744
6.31149,83.8614,2.91512,2.55244897,-0.911299142,16.91514352
5.93518,85.1802,2.97213,2.582980466,-0.911276533,17.11654964
5.55886,86.499,3.02914,2.614413486,-0.911253351,17.33483015
5.18255,87.8178,3.08615,2.646473871,-0.911230254,17.56987524
4.80623,89.1366,3.14317,2.679831268,-0.911206596,17.82171618
4.42991,90.4554,3.20018,2.714429976,-1.061011486,18.08316003
4.0536,91.7742,3.25719,2.754077317,-3.17945923,18.26668302
3.67728,93.093,3.3142,2.792557922,-3.413022815,18.55626316
3.30096,94.4118,3.37121,2.833495236,-3.659564817,18.86212267
2.962,94.8665,3.42927,2.876211722,-3.901675275,19.1852327
2.62021,95.6843,3.48475,2.92138635,-4.181580361,19.52346658
2.2873,96.4574,3.53757,2.967492368,-4.448952092,19.87874176
1.96365,97.1875,3.58882,3.008523394,-4.70690505,20.21227048
1.64747,97.881,3.63911,3.044283968,-5.090302234,20.50816843
1.33926,98.5614,3.68147,3.071686406,-5.294693473,20.77521271
1.03759,99.232,3.72638,3.089635388,-5.465579435,20.99614656
0.741635,99.8836,3.78169,3.097248614,-5.603508183,21.16089412
0.448766,100.527,3.82169,3.092485758,-5.700178694,21.26040952
0.165059,101.152,3.85813,3.077659979,-5.682064112,21.29246591
-0.115452,101.763,3.89431,3.050923027,-5.41889393,21.2597442
-0.389084,102.355,3.92829,3.008341072,-5.127035686,21.14793406
-0.656286,102.934,3.96439,2.955487638,-4.771012127,20.95641627
-0.916064,103.491,3.99874,2.894156749,-4.347540245,20.68455643
-1.1701,104.034,4.03349,2.823943531,-3.861663058,20.33490067
-1.41704,104.557,4.06917,2.747454205,-3.316587599,19.91256246
-1.65893,105.065,4.10591,2.664501765,-2.719908347,19.42485563
-1.89355,105.55,4.13924,2.576095206,-2.361455757,18.86822369
-2.12241,106.019,4.17367,2.496542151,-2.025068859,18.35036992
-2.34354,106.472,4.2027,2.419909687,-1.685573348,17.83619558
-2.57247,107.317,4.23156,2.346431645,-1.357698803,17.33236042
-2.8053,108.208,4.26238,2.278301485,-1.030858559,16.84528138
-3.04335,109.13,4.29197,2.215547396,-0.720294269,16.37953096
-3.28444,110.092,4.32061,2.157216255,-0.410503366,15.9366497
-3.52713,111.088,4.35099,2.104821514,-0.125008467,15.51781006
-3.76968,112.112,4.37897,2.060974547,0.174795362,15.12650971
-4.01226,113.137,4.4163,2.021148414,0.174799501,14.75414499
-4.25397,114.158,4.451,1.985487802,0.174803816,14.41200511
-4.50092,115.194,4.47236,1.955003689,0.174805427,14.10327008
-4.74477,116.23,4.5084,1.930354717,0.174809598,13.82780924
-4.98934,117.281,4.54835,1.910272093,0.174809894,13.58428309
-5.23195,118.337,4.58491,1.893639471,0.17481237,13.37142297
-5.47802,119.408,4.62618,1.882339919,0.174813291,13.18908924
-5.72216,120.486,4.66327,1.875567472,0.174814793,13.03678475
-5.96904,121.583,4.69806,1.874841455,0.174815109,12.91462516
-6.21595,122.687,4.73209,1.879559817,0.17481377,12.82249505
-6.4646,123.811,4.76605,1.890802053,0.174812907,12.76059794
-6.71418,124.949,4.79914,1.90687505,0.15282468,12.72799584
-6.96545,126.102,4.83702,1.926730189,0.152821466,12.70903794
-7.21884,127.267,4.87332,1.950495585,0.152821697,12.70172904
-7.47154,128.448,4.91362,1.976861398,0.152817593,12.70654835
-7.7265,129.636,4.95532,2.005430126,0.152815508,12.72254631
-7.98321,130.832,4.99419,2.035648771,0.152811459,12.7481403
-8.24377,132.032,5.03322,2.066735569,0.152808641,12.78145622
-8.5077,133.239,5.07558,2.100829332,0.152805696,12.8233198
-8.78053,134.446,5.12164,2.136374901,0.152802468,12.87384306
-9.05804,135.663,5.17289,2.171013817,0.152798652,12.93451647
-9.33479,136.887,5.21801,2.208401712,0.152793725,13.00488952
-9.61766,138.142,5.26127,2.251301925,0.152791035,13.08544775
-9.92602,139.494,5.31451,2.2970274,0.152786848,13.17283365
-10.2303,140.829,5.36284,2.345959486,0.152780174,13.26636499
-10.533,142.141,5.41543,2.396245784,0.152773654,13.36463383
-10.8326,143.432,5.46806,2.44691725,0.152768281,13.46672834
-11.1316,144.702,5.5234,2.497300456,0.152762832,13.57081326
-11.431,145.956,5.57641,2.547364293,0.152758009,13.67616533
-11.7366,147.207,5.63879,2.594637134,0.152752301,13.78130165
-12.0458,148.455,5.70271,2.640934604,0.152744984,13.88494552
-12.3569,149.695,5.76451,2.684125977,0.152740547,13.9858148
-12.6666,150.91,5.8274,2.724785586,0.152735529,14.0831136
-12.9728,152.109,5.88815,2.761977535,0.152730093,14.17463702
-13.2745,153.288,5.94955,2.793715904,0.152727253,14.258861
-13.5778,154.443,6.01137,2.820512014,0.152722209,14.33615538
-13.8783,155.578,6.06902,2.843020331,0.152719737,14.40673414
-14.1792,156.686,6.13042,2.861352058,0.152719117,14.4729003
-14.4837,157.792,6.19472,2.874930732,0.152714467,14.53466709
-14.8017,158.925,6.27049,2.880222791,0.152716218,14.58796314
-15.1133,160.078,6.33991,2.877424955,0.152713692,14.6331438
-15.4225,161.221,6.40776,2.868017054,0.152718945,14.66880303
-15.7261,162.345,6.47193,2.85110959,0.152720654,14.69415801
-16.0167,163.416,6.53354,2.825126012,0.152722553,14.70895009
-16.271,164.357,6.5883,2.791322655,0.152726548,14.71502932
-16.5235,165.291,6.64426,2.751303768,0.152730625,14.71335144
-16.7722,166.223,6.6913,2.705187107,0.152738489,14.70703028
-17.0181,167.154,6.74303,2.655560134,0.152745221,14.69861429
-17.26,168.08,6.7879,2.603583422,0.152751395,14.68982496
-17.5018,169,6.83228,2.548345304,0.152756608,14.68208386
-17.731,169.896,6.87105,2.492245705,0.152763167,14.67826548
-17.9552,170.791,6.90481,2.434115233,0.152769767,14.68011721
-18.1745,171.667,6.94089,2.375244758,0.152777633,14.68808067
-18.3947,172.536,6.97738,2.317528398,0.152783021,14.70471757
-18.6174,173.398,7.0114,2.260485294,0.152789577,14.73073845
-18.8388,174.258,7.03872,2.20743017,0.152796284,14.7706246
-19.0481,175.117,7.05832,2.159089937,0.152799996,14.82581424
-19.2659,175.985,7.0841,2.118836843,0.152804065,14.89766091
-19.4841,176.863,7.11246,2.085066404,0.152808631,14.98215509
-19.6989,177.727,7.14196,2.060045545,0.152809323,15.08077717
-19.9,178.549,7.15891,2.046220266,0.152812057,15.19634786
-20.1032,179.343,7.17916,2.042426346,0.152811161,15.3267607
-20.304,180.123,7.20157,2.045975172,0.152809849,15.47100583
-20.5172,180.911,7.22721,2.057808805,0.152811013,15.6273203
-20.7403,181.716,7.2539,2.07437548,0.152807646,15.79364038
-20.9724,182.54,7.28361,2.097798914,0.152805674,15.9676522
-21.2142,183.391,7.31213,2.126078194,0.152804427,16.14797599
-21.4653,184.25,7.34654,2.160390634,0.00290594,16.32762236
-21.7276,185.126,7.37791,2.199517578,0.002906391,16.51566076
-21.9978,186.018,7.41181,2.240883459,0.002904674,16.70354062
-22.2726,186.927,7.44977,2.286341907,0.002905498,16.89124664
-22.5531,187.846,7.48851,2.335722088,0.002906589,17.07866624
-22.8408,188.761,7.53198,2.38809979,0.002905451,17.26580026
-23.1348,189.688,7.57361,2.441208524,-0.146958824,17.4449512
-23.4326,190.634,7.61446,2.493993085,-2.299133694,17.53116611
-23.7377,191.603,7.65553,2.545187109,-2.466145065,17.69782117
-24.0554,192.591,7.70383,2.596293903,-2.62775009,17.85835535
-24.3952,193.601,7.76297,2.647812047,-2.783295073,18.01187308
-24.7349,194.623,7.81896,2.696912895,-2.933377776,18.15759247
-25.0823,195.658,7.86874,2.745608864,-3.07800896,18.29686996
-25.4322,196.702,7.92005,2.794498247,-3.498371029,18.41522363
-25.7855,197.755,7.96909,2.842502999,-3.913128257,18.52845178
-26.1432,198.814,8.02089,2.889257018,-4.323268797,18.63733635
-26.5099,199.886,8.07378,2.93609138,-4.726876904,18.7414024
-26.8752,200.955,8.13172,2.981561634,-5.124775846,18.84096569
-27.2509,202.04,8.19213,3.028090264,-5.494293145,18.93781381
-27.6303,203.133,8.25075,3.071769755,-5.60480265,19.04556764
-28.0145,204.222,8.31397,3.113739423,-5.687626147,19.1531984
-28.406,205.323,8.37823,3.154719007,-5.775604065,19.25808371
-28.8,206.423,8.44331,3.194612341,-5.86865413,19.35986934
-29.196,207.526,8.50885,3.234345233,-5.968047677,19.46011106
-29.5954,208.624,8.57274,3.273495316,-6.075068663,19.55892188
-30.0032,209.73,8.64185,3.310545211,-6.191134031,19.65473464
-30.4163,210.85,8.71057,3.346191903,-6.314370157,19.74648712
-30.8352,211.978,8.78142,3.381521291,-6.435835534,19.83650956
-31.2545,213.106,8.85411,3.419201617,-6.555577756,19.92735073
-31.6696,214.218,8.93125,3.457638313,-6.673049441,20.01713265
-32.0806,215.324,9.00587,3.495252642,-6.790459841,20.1068061
-32.4896,216.413,9.0769,3.531805914,-6.90616452,20.19504199
-32.9007,217.498,9.14739,3.56469484,-7.022745224,20.28145176
-33.3052,218.567,9.22121,3.594506159,-7.139183723,20.36649315
-33.7102,219.629,9.29294,3.621762093,-7.255957631,20.45059971
-34.1123,220.678,9.37026,3.648715236,-7.370727721,20.53372912
-34.5136,221.723,9.44188,3.675792074,-7.483575297,20.61628448
-34.9171,222.759,9.51301,3.70208296,-7.594766664,20.69797939
-35.3222,223.793,9.58417,3.728101404,-7.704723307,20.77960154
-35.7216,224.81,9.65478,3.752698322,-7.814286454,20.86178954
-36.1168,225.815,9.72437,3.77379335,-7.923364068,20.94208324
-36.5099,226.807,9.7949,3.798897895,-8.029974652,21.02593305
-36.9005,227.791,9.86153,3.823697413,-8.138824823,21.11546391
-37.2868,228.768,9.93259,3.849428303,-8.248537193,21.21020377
-37.6793,229.746,10.0037,3.875949259,-8.358776972,21.31026454
-38.0722,230.72,10.0769,3.903724737,-8.468168949,21.41493724
-38.4616,231.684,10.1477,3.933710356,-8.574773759,21.52304287
-38.845,232.628,10.2185,3.965830841,-8.678023111,21.63456024
-39.2243,233.561,10.2879,4.002096769,-8.776890088,21.75024637
-39.5978,234.477,10.3499,4.042880068,-9.021895947,21.8612271
-39.9736,235.394,10.4126,4.084008435,-9.114810761,21.98978359
-40.3487,236.3,10.4784,4.129493006,-9.202801907,22.12515929
-40.7271,237.205,10.5488,4.178021496,-9.28631276,22.26766729
-41.103,238.102,10.6201,4.23152452,-9.362774978,22.41699645
-41.4798,238.996,10.6914,4.288449513,-9.432432438,22.57351463
-41.8559,239.886,10.7608,4.349703698,-9.493820923,22.7381088
-42.2392,240.784,10.8272,4.414480877,-9.546064857,22.91016371
-42.6112,241.682,10.8852,4.48167051,-9.587670364,23.08900557
-43.0193,242.598,10.9749,4.550313927,-9.619839582,23.27294448
-43.465,243.592,11.0567,4.623019366,-9.639064541,23.46268114
-43.9043,244.569,11.1391,4.699003409,-9.64486422,23.65762145
-44.3396,245.529,11.2222,4.781804936,-9.636659962,23.85941065
-44.7699,246.473,11.3062,4.867838068,-10.01113122,24.02988042
-45.1908,247.393,11.3917,4.957229302,-10.37117931,24.20162655
-45.6129,248.314,11.4724,4.963690524,-1.657940139,25.17071496
-46.0632,249.271,11.5671,5.052797739,-1.807130731,25.37562214
-46.5311,250.252,11.6631,5.144243051,-1.95627287,25.58538633
-47.0034,251.225,11.7582,5.235365062,-2.105368108,25.79584555
-47.4825,252.201,11.8594,5.326231068,-2.254410094,26.00692576
-47.9678,253.178,11.9599,5.414943373,-2.403420986,26.21563278
-48.4616,254.162,12.064,5.500628313,-2.552387464,26.41843542
-48.9602,255.143,12.1696,5.583702695,-2.70132084,26.61402782
-49.4628,256.118,12.2811,5.665907593,-2.850209946,26.8043816
-49.9645,257.082,12.3918,5.747385239,-2.99905215,26.98977403
-50.4624,258.036,12.4993,5.82705605,-3.147855853,27.16993422
-50.964,258.994,12.6064,5.902249492,-3.296649056,27.34196626
-51.4764,259.959,12.7248,5.977943562,-3.44538871,27.50910687
-51.9915,260.923,12.847,6.048347293,-3.594115322,27.66897378
-52.5308,261.892,12.9821,6.25126585,-12.53356171,26.86093562
-53.0454,262.856,13.0845,6.313265187,-12.50038748,27.01688066
-53.5374,263.754,13.2012,6.36882947,-12.45845879,27.16854451
-54.0437,264.673,13.3248,6.42004727,-12.40730898,27.31637058
-54.5687,265.615,13.4518,6.464343016,-12.35098794,27.457974
-55.2115,266.752,13.6001,6.505542856,-12.28627186,27.59471563
-55.8016,267.796,13.7381,6.409981078,-4.187927637,28.6459443
-56.3883,268.823,13.8782,6.442209176,-4.336733043,28.75203576
-56.9341,269.783,14.0025,6.469990434,-4.485546257,28.8505142
-57.4512,270.71,14.1172,6.492908372,-4.634397533,28.94294244
-57.968,271.639,14.2329,6.511340089,-4.783274342,29.02985463
-58.5049,272.58,14.3594,6.526373011,-4.932164827,29.11283529
